DOMAIN,FQDN,URL,keywordInURL,title,description,keywords,hyperlinks,admission,engineering,management,gre,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/entomology/entomology-phd-ithaca,False,"Entomology, Ph.D. (Ithaca) | Graduate School",,,0,1,1,1,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/environmental-quality-minor,False,Environmental Quality (minor) | Graduate School,,,0,1,2,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/environmental-toxicology,False,Environmental Toxicology | Graduate School,,,0,0,1,2,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/environmental-toxicology/environmental-toxicology-ms-ithaca,False,"Environmental Toxicology, M.S. (Ithaca) | Graduate School",,,0,1,1,2,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/environmental-toxicology/environmental-toxicology-phd-ithaca,False,"Environmental Toxicology, Ph.D. (Ithaca) | Graduate School",,,0,1,1,2,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/epidemiology-minor,False,Epidemiology (minor) | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/feminist-gender-and-sexuality-studies-minor,False,"Feminist, Gender, and Sexuality Studies (minor) | Graduate School",,,0,1,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/fiber-science-and-apparel-design,False,Fiber Science and Apparel Design | Graduate School,,,0,1,4,1,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/fiber-science-and-apparel-design/apparel-design-ma-ithaca,False,"Apparel Design, M.A. (Ithaca) | Graduate School",,,0,1,5,1,4,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/fiber-science-and-apparel-design/apparel-design-phd-ithaca,False,"Apparel Design, Ph.D. (Ithaca) | Graduate School",,,0,2,5,1,4,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/fiber-science-and-apparel-design/fiber-science-ms-ithaca,False,"Fiber Science, M.S. (Ithaca) | Graduate School",,,0,1,5,1,4,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/fiber-science-and-apparel-design/fiber-science-phd-ithaca,False,"Fiber Science, Ph.D. (Ithaca) | Graduate School",,,0,2,5,1,4,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/fiber-science-and-apparel-design/human-ecology-mps-ithaca,False,"Human Ecology, M.P.S. (Ithaca) | Graduate School",,,0,1,5,1,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/food-science-and-technology,False,Food Science and Technology | Graduate School,,,0,0,3,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/food-science-and-technology/agriculture-and-life-sciences-mps-ithaca,False,"Agriculture and Life Sciences, M.P.S. (Ithaca) | Graduate School",,,0,0,2,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/food-science-and-technology/food-science-and-technology-ms-ithaca,False,"Food Science and Technology, M.S. (Ithaca) | Graduate School",,,0,0,2,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/food-science-and-technology/food-science-and-technology-phd-ithaca,False,"Food Science and Technology, Ph.D. (Ithaca) | Graduate School",,,0,0,2,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/genetics-genomics-and-development,False,"Genetics, Genomics and Development | Graduate School",,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/genetics-genomics-and-development/genetics-phd-ithaca,False,"Genetics, Ph.D. (Ithaca) | Graduate School",,,0,1,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/genomics-minor,False,Genomics (minor) | Graduate School,,,0,1,2,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/geological-sciences,False,Geological Sciences | Graduate School,,,0,0,4,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/geological-sciences/geological-sciences-meng-ithaca,False,"Geological Sciences, M.Eng. (Ithaca) | Graduate School",,,0,1,2,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/geological-sciences/geological-sciences-ms-ithaca,False,"Geological Sciences, M.S. (Ithaca) | Graduate School",,,0,1,4,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/geological-sciences/geological-sciences-phd-ithaca,False,"Geological Sciences, Ph.D. (Ithaca) | Graduate School",,,0,1,4,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/germanic-studies,False,Germanic Studies | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/germanic-studies/germanic-studies-phd-ithaca,False,"Germanic Studies, Ph.D. (Ithaca) | Graduate School",,,0,1,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/global-development,False,Global Development | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/global-development/agriculture-and-life-sciences-mps-ithaca,False,"Agriculture and Life Sciences, M.P.S. (Ithaca) | Graduate School",,,0,1,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/global-development/international-development-mpsid-ithaca,False,"International Development, M.P.S.(I.D.) (Ithaca) | Graduate School",,,0,1,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/government,False,Government | Graduate School,,,0,1,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/government/government-phd-ithaca,False,"Government, Ph.D. (Ithaca) | Graduate School",,,0,2,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/history,False,History | Graduate School,,,0,3,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/history/history-phd-ithaca,False,"History, Ph.D. (Ithaca) | Graduate School",,,0,1,1,0,3,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/history-art-archaeology-and-visual-studies,False,"History of Art, Archaeology, and Visual Studies | Graduate School",,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/history-art-archaeology-and-visual-studies/history-art-and-archaeology-phd-ithaca,False,"History of Art and Archaeology, Ph.D. (Ithaca) | Graduate School",,,0,3,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/horticulture,False,Horticulture | Graduate School,,,0,0,2,2,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/horticulture/agriculture-and-life-sciences-mps-ithaca,False,"Agriculture and Life Sciences, M.P.S. (Ithaca) | Graduate School",,,0,0,1,1,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/horticulture/horticultural-biology-ms-ithaca,False,"Horticultural Biology, M.S. (Ithaca) | Graduate School",,,0,0,2,1,5,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/horticulture/horticultural-biology-phd-ithaca,False,"Horticultural Biology, Ph.D. (Ithaca) | Graduate School",,,0,0,2,1,5,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/hotel-administration,False,Hotel Administration | Graduate School,,,0,2,1,12,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/hotel-administration/hospitality-management-mmh-ithaca,True,"Hospitality Management, M.M.H. (Ithaca) | Graduate School",,,0,2,1,12,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/hotel-administration/hospitality-management-ms-ithaca,True,"Hospitality Management, M.S. (Ithaca) | Graduate School",,,0,1,1,12,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/hotel-administration/hospitality-management-phd-ithaca,True,"Hospitality Management, Ph.D. (Ithaca) | Graduate School",,,0,1,1,12,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/human-development,False,Human Development | Graduate School,,,0,2,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/human-development/developmental-psychology-ma-ithaca,False,"Developmental Psychology, M.A. (Ithaca) | Graduate School",,,0,0,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/human-development/developmental-psychology-phd-ithaca,False,"Developmental Psychology, Ph.D. (Ithaca) | Graduate School",,,0,0,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/human-development/human-development-and-family-studies-ma-ithaca,False,"Human Development and Family Studies, M.A. (Ithaca) | Graduate School",,,0,0,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/human-development/human-development-and-family-studies-phd-ithaca,False,"Human Development and Family Studies, Ph.D. (Ithaca) | Graduate School",,,0,0,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/immunology-and-infectious-disease,False,Immunology and Infectious Disease | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/immunology-and-infectious-disease/immunology-phd-ithaca,False,"Immunology, Ph.D. (Ithaca) | Graduate School",,,0,1,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/industrial-and-labor-relations,False,Industrial and Labor Relations | Graduate School,,,0,2,1,5,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/human-resources-mps-ithaca,False,"Executive Master of Human Resource Management (Online), M.P.S. (Ithaca) | Graduate School",,,0,1,1,7,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/industrial-and-labor-relations-milr-ithaca,False,"Industrial and Labor Relations, M.I.L.R. (Ithaca) | Graduate School",,,0,0,1,2,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/industrial-and-labor-relations-milr-mba-dual-degree-ithaca,True,"Industrial and Labor Relations, M.I.L.R./M.B.A. (dual degree) (Ithaca) | Graduate School",,,0,0,1,1,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/333,False,"Industrial and Labor Relations, M.P.S. (Ithaca) | Graduate School",,,0,0,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/industrial-and-labor-relations-mps-cornell-ilr-nyc,False,"Industrial and Labor Relations, M.P.S. (Cornell ILR NYC) | Graduate School",,,0,0,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/industrial-and-labor-relations-ms-ithaca,False,"Industrial and Labor Relations, M.S. (Ithaca) | Graduate School",,,0,0,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/industrial-and-labor-relations-ms-phd-ithaca,False,"Industrial and Labor Relations, M.S./Ph.D. (Ithaca) | Graduate School",,,0,0,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/industrial-and-labor-relations/industrial-and-labor-relations-phd-ithaca,False,"Industrial and Labor Relations, Ph.D. (Ithaca) | Graduate School",,,0,0,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/information-science,False,Information Science | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/information-science/information-science-mps-ithaca,False,"Information Science, M.P.S. (Ithaca) | Graduate School",,,0,0,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/information-science/information-science-phd-ithaca,False,"Information Science, Ph.D. (Ithaca) | Graduate School",,,0,1,1,0,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/information-science/information-systems-ms-cornell-nyc-tech,False,"Information Systems, M.S. (Cornell NYC Tech) | Graduate School",,,0,0,3,1,1,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/landscape-architecture,False,Landscape Architecture | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/landscape-architecture/landscape-architecture-mla-ithaca,False,"Landscape Architecture, M.L.A. (Ithaca) | Graduate School",,,0,0,2,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/landscape-architecture/landscape-architecture-mps-ithaca,False,"Landscape Architecture, M.P.S. (Ithaca) | Graduate School",,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/landscape-architecture/landscape-architecture-mrp-mla-dual-degree-ithaca,True,"Landscape Architecture, M.R.P./M.L.A. (dual degree) (Ithaca) | Graduate School",,,0,1,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/latin-american-studies-minor,False,Latin American Studies (minor) | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/latino-studies-minor,False,Latina/o Studies (minor) | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/law,False,Law | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/law/law-jsd-ithaca,False,"Law, J.S.D (Ithaca) | Graduate School",,,0,2,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/lesbian-gay-bisexual-and-transgender-studies-minor,False,"Lesbian, Gay, Bisexual and Transgender Studies (minor) | Graduate School",,,0,1,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/linguistics,False,Linguistics | Graduate School,,,0,0,1,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/linguistics/linguistics-phd-ithaca,False,"Linguistics, Ph.D. (Ithaca) | Graduate School",,,0,1,1,0,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/management,True,Management | Graduate School,,,0,0,1,10,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/368,False,"Management, M.P.S. (Ithaca) | Graduate School",,,0,0,1,7,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/management/management-phd-ithaca,True,"Management, Ph.D. (Ithaca) | Graduate School",,,0,0,2,13,2,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/field/materials-science-and-engineering,True,Materials Science and Engineering | Graduate School,,,0,0,10,0,0,
cornell.edu,gradschool.cornell.edu,http://gradschool.cornell.edu/academics/fields-of-study/subject/materials-science-and-engineering/materials-science-and-engineering-meng-ithaca,True,"Materials Science and Engineering, M.Eng. (Ithaca) | Graduate School",,,0,0,12,0,2,
